id,run_id,alias_id,parent_alias_id,alias,alias_type,url,last_updated_date
17091,41,1002910,1000950,https://www.ers.usda.gov/publications/pub-details/?pubid=44562,Alias,,1/25/2024 9:09:31 AM
17092,41,1002911,1000951,https://www.ers.usda.gov/publications/pub-details/?pubid=44857,Alias,,1/25/2024 9:09:31 AM
17093,41,1002912,1000952,https://www.ers.usda.gov/publications/pub-details/?pubid=35850,Alias,,1/25/2024 9:09:31 AM
17094,41,1002913,1000953,https://www.ers.usda.gov/amber-waves/2011/june/data-feature-a-new-look-at-where/,Alias,,1/25/2024 9:09:31 AM
17095,41,1002914,1000954,https://www.ers.usda.gov/amber-waves/2011/june/are-competitors-free-trade-agreements/,Alias,,1/25/2024 9:09:31 AM
17096,41,1002915,1000955,https://www.ers.usda.gov/amber-waves/2011/june/beef-cow-calf-production/,Alias,,1/25/2024 9:09:31 AM
17097,41,1002916,1000956,https://www.ers.usda.gov/amber-waves/2011/june/biofuels-and-land-use-change/,Alias,,1/25/2024 9:09:31 AM
17098,41,1002917,1000957,https://www.ers.usda.gov/publications/pub-details/?pubid=84483,Alias,,1/25/2024 9:09:31 AM
17099,41,1002918,1000958,https://www.ers.usda.gov/publications/pub-details/?pubid=44520,Alias,,1/25/2024 9:09:31 AM
17100,41,1002919,1000959,https://www.ers.usda.gov/publications/pub-details/?pubid=42774,Alias,,1/25/2024 9:09:31 AM
17101,41,1000292,1000292,"U.S. Farm Employers Respond to Labor Market Changes With Higher Wages, Use of Visa Program, and More Women Workers",Main,,1/25/2024 9:09:31 AM
17102,41,1002920,1000960,https://www.ers.usda.gov/publications/pub-details/?pubid=47574,Alias,,1/25/2024 9:09:31 AM
17103,41,1002921,1000961,https://www.ers.usda.gov/publications/pub-details/?pubid=44783,Alias,,1/25/2024 9:09:31 AM
17104,41,1002922,1000962,https://www.ers.usda.gov/publications/pub-details/?pubid=37037,Alias,,1/25/2024 9:09:31 AM
17105,41,1002923,1000963,https://www.ers.usda.gov/publications/pub-details/?pubid=47577,Alias,,1/25/2024 9:09:31 AM
17106,41,1002924,1000964,https://www.ers.usda.gov/publications/pub-details/?pubid=44506,Alias,,1/25/2024 9:09:31 AM
17107,41,1002925,1000965,https://www.ers.usda.gov/publications/pub-details/?pubid=42771,Alias,,1/25/2024 9:09:31 AM
17108,41,1002926,1000966,https://www.ers.usda.gov/publications/pub-details/?pubid=36470,Alias,,1/25/2024 9:09:31 AM
17109,41,1002927,1000967,https://www.ers.usda.gov/publications/pub-details/?pubid=39520,Alias,,1/25/2024 9:09:31 AM
17110,41,1002928,1000968,https://www.ers.usda.gov/amber-waves/2010/december/data-feature-compare-your-area-s-food-environment-with-the-rest-of-the-country/,Alias,,1/25/2024 9:09:31 AM
17111,41,1002929,1000969,https://www.ers.usda.gov/amber-waves/2010/december/farm-act-s-regional-equity-provision-may-entail-conservation-tradeoffs/,Alias,,1/25/2024 9:09:31 AM
17112,41,1000293,1000293,Brazil's Agricultural Competitiveness: Recent Growth and Future Impacts under Currency Depreciation and Changing Macroeconomic Conditions,Main,,1/25/2024 9:09:31 AM
17113,41,1002930,1000970,https://www.ers.usda.gov/amber-waves/2010/december/in-the-long-run/,Alias,,1/25/2024 9:09:31 AM
17114,41,1002931,1000971,https://www.ers.usda.gov/amber-waves/2010/december/labor-intensive-us-fruit-and-vegetable-industry-competes-in-a-global-market/,Alias,,1/25/2024 9:09:31 AM
17115,41,1002932,1000972,https://www.ers.usda.gov/amber-waves/2010/december/local-food-supply-chains-use-diverse-business-models-to-satisfy-demand/,Alias,,1/25/2024 9:09:31 AM
17116,41,1002933,1000973,https://www.ers.usda.gov/amber-waves/2010/september/new-database-shows-substantial-geographic-food-price-variation/,Alias,,1/25/2024 9:09:31 AM
17117,41,1002934,1000974,https://www.ers.usda.gov/amber-waves/2010/september/on-the-map/,Alias,,1/25/2024 9:09:31 AM
17118,41,1002935,1000975,https://www.ers.usda.gov/amber-waves/2010/september/price-reducing-coupons-have-a-dual-effect-on-fruit-and-vegetable-purchases/,Alias,,1/25/2024 9:09:31 AM
17119,41,1002936,1000976,https://www.ers.usda.gov/amber-waves/2010/september/research-area-charts/,Alias,,1/25/2024 9:09:31 AM
17120,41,1002937,1000977,https://www.ers.usda.gov/amber-waves/2010/september/targeted-farmers-in-eqip-operate-more-environmentally-sensitive-land-but-address-different-environmental-needs/,Alias,,1/25/2024 9:09:31 AM
17121,41,1002938,1000978,https://www.ers.usda.gov/amber-waves/2010/september/taxing-caloric-sweetened-beverages-to-curb-obesity/,Alias,,1/25/2024 9:09:31 AM
17122,41,1002939,1000979,https://www.ers.usda.gov/amber-waves/2010/september/us-farm-structure-declining-but-persistent-small-commercial-farms/,Alias,,1/25/2024 9:09:31 AM
17123,41,1000294,1000294,Estimating Prices for Foods in the National Health and Nutrition Examination Survey: The Purchase to Plate Price Tool,Main,,1/25/2024 9:09:31 AM
17124,41,1002940,1000980,https://www.ers.usda.gov/amber-waves/2010/september/urban-areas-prove-profitable-for-farmers-selling-directly-to-consumers/,Alias,,1/25/2024 9:09:31 AM
17125,41,1002941,1000981,https://www.ers.usda.gov/amber-waves/2010/september/weighing-policy-options-to-increase-incomes-of-mali-s-cotton-farmers/,Alias,,1/25/2024 9:09:31 AM
17126,41,1002942,1000982,https://www.ers.usda.gov/publications/pub-details/?pubid=37411,Alias,,1/25/2024 9:09:31 AM
17127,41,1002943,1000983,https://www.ers.usda.gov/publications/pub-details/?pubid=37409,Alias,,1/25/2024 9:09:31 AM
17128,41,1002944,1000984,https://www.ers.usda.gov/publications/pub-details/?pubid=44487,Alias,,1/25/2024 9:09:31 AM
17129,41,1002945,1000985,https://www.ers.usda.gov/publications/pub-details/?pubid=44478,Alias,,1/25/2024 9:09:31 AM
17130,41,1002946,1000986,https://www.ers.usda.gov/publications/pub-details/?pubid=37230,Alias,,1/25/2024 9:09:31 AM
17131,41,1002947,1000987,https://www.ers.usda.gov/publications/pub-details/?pubid=44734,Alias,,1/25/2024 9:09:31 AM
17132,41,1002948,1000988,https://www.ers.usda.gov/publications/pub-details/?pubid=46407,Alias,,1/25/2024 9:09:31 AM
17133,41,1002949,1000989,https://www.ers.usda.gov/publications/pub-details/?pubid=46401,Alias,,1/25/2024 9:09:31 AM
17134,41,1000295,1000295,Differences in the Local Food Environment Are Not the Main Cause of Nutritional Inequality,Main,,1/25/2024 9:09:31 AM
17135,41,1002950,1000990,https://www.ers.usda.gov/publications/pub-details/?pubid=46389,Alias,,1/25/2024 9:09:31 AM
17136,41,1002951,1000991,https://www.ers.usda.gov/amber-waves/2010/september/world-sugar-price-volatility-intensified-by-market-and-policy-factors/,Alias,,1/25/2024 9:09:31 AM
17137,41,1002952,1000992,https://www.ers.usda.gov/amber-waves/2010/december/market-share-affects-price-differences-between-discount-and-traditional-food-retailers/,Alias,,1/25/2024 9:09:31 AM
17138,41,1002953,1000993,https://www.ers.usda.gov/amber-waves/2010/december/more-americans-relied-on-food-assistance-during-recession/,Alias,,1/25/2024 9:09:31 AM
17139,41,1002954,1000994,https://www.ers.usda.gov/amber-waves/2010/december/on-the-map/,Alias,,1/25/2024 9:09:31 AM
17140,41,1002955,1000995,https://www.ers.usda.gov/amber-waves/2010/december/price-spikes-in-global-rice-markets-benefit-u-s-growers-at-least-in-the-short-term/,Alias,,1/25/2024 9:09:31 AM
17141,41,1002956,1000996,https://www.ers.usda.gov/amber-waves/2010/december/simulated-acre-payments-and-risk-reduction-point-to-midwest-as-a-potential-winner/,Alias,,1/25/2024 9:09:31 AM
17142,41,1002957,1000997,https://www.ers.usda.gov/amber-waves/2010/december/state-participation-to-poverty-rates-for-snap-mask-county-level-variation/,Alias,,1/25/2024 9:09:31 AM
17143,41,1002958,1000998,https://www.ers.usda.gov/amber-waves/2010/december/the-two-faces-of-rural-population-loss-through-outmigration/,Alias,,1/25/2024 9:09:31 AM
17144,41,1002959,1000999,https://www.ers.usda.gov/amber-waves/2010/december/us-farmers-increasingly-adopt-no-till-for-major-crops/,Alias,,1/25/2024 9:09:31 AM
17145,41,1000296,1000296,How You Pay Influences the Share of Healthy Food You Buy,Main,,1/25/2024 9:09:31 AM
17146,41,1002960,1001000,https://www.ers.usda.gov/amber-waves/2010/december/usda-s-karnal-bunt-regulatory-program-protects-us-wheat-exports/,Alias,,1/25/2024 9:09:31 AM
17147,41,1002961,1001001,https://www.ers.usda.gov/amber-waves/2010/december/varied-interests-drive-growing-popularity-of-local-foods/,Alias,,1/25/2024 9:09:31 AM
17148,41,1002962,1001002,https://www.ers.usda.gov/amber-waves/2010/december/wic-infants-less-likely-to-be-exclusively-breastfed/,Alias,,1/25/2024 9:09:31 AM
17149,41,1002963,1001003,https://www.ers.usda.gov/publications/pub-details/?pubid=42769,Alias,,1/25/2024 9:09:31 AM
17150,41,1002964,1001004,https://www.ers.usda.gov/publications/pub-details/?pubid=37413,Alias,,1/25/2024 9:09:31 AM
17151,41,1002965,1001005,https://www.ers.usda.gov/publications/pub-details/?pubid=44772,Alias,,1/25/2024 9:09:31 AM
17152,41,1002966,1001006,https://www.ers.usda.gov/publications/pub-details/?pubid=44766,Alias,,1/25/2024 9:09:31 AM
17153,41,1002967,1001007,https://www.ers.usda.gov/publications/pub-details/?pubid=42766,Alias,,1/25/2024 9:09:31 AM
17154,41,1002968,1001008,https://www.ers.usda.gov/publications/pub-details/?pubid=35819,Alias,,1/25/2024 9:09:31 AM
17155,41,1002969,1001009,https://www.ers.usda.gov/publications/pub-details/?pubid=44515,Alias,,1/25/2024 9:09:31 AM
17156,41,1000297,1000297,Economic Viability of Industrial Hemp in the United States: A Review of State Pilot Programs,Main,,1/25/2024 9:09:31 AM
17157,41,1002970,1001010,https://www.ers.usda.gov/publications/pub-details/?pubid=44845,Alias,,1/25/2024 9:09:31 AM
17158,41,1002971,1001011,https://www.ers.usda.gov/publications/pub-details/?pubid=37415,Alias,,1/25/2024 9:09:31 AM
17159,41,1002972,1001012,https://www.ers.usda.gov/publications/pub-details/?pubid=44839,Alias,,1/25/2024 9:09:31 AM
17160,41,1002973,1001013,https://www.ers.usda.gov/publications/pub-details/?pubid=38492,Alias,,1/25/2024 9:09:31 AM
17161,41,1002974,1001014,https://www.ers.usda.gov/publications/pub-details/?pubid=44834,Alias,,1/25/2024 9:09:31 AM
17162,41,1002975,1001015,https://www.ers.usda.gov/publications/pub-details/?pubid=44822,Alias,,1/25/2024 9:09:31 AM
17163,41,1002976,1001016,https://www.ers.usda.gov/publications/pub-details/?pubid=84487,Alias,,1/25/2024 9:09:31 AM
17164,41,1002977,1001017,https://www.ers.usda.gov/publications/pub-details/?pubid=44538,Alias,,1/25/2024 9:09:31 AM
17165,41,1002978,1001018,https://www.ers.usda.gov/publications/pub-details/?pubid=40478,Alias,,1/25/2024 9:09:31 AM
17166,41,1002979,1001019,https://www.ers.usda.gov/publications/pub-details/?pubid=44532,Alias,,1/25/2024 9:09:31 AM
17167,41,1000298,1000298,Developing Automation and Mechanization for Specialty Crops: A Review of U.S. Department of Agriculture Programs,Main,,1/25/2024 9:09:31 AM
17168,41,1002980,1001020,https://www.ers.usda.gov/publications/pub-details/?pubid=47581,Alias,,1/25/2024 9:09:31 AM
17169,41,1002981,1001021,https://www.ers.usda.gov/amber-waves/2011/march/americans-can-satisfy/,Alias,,1/25/2024 9:09:31 AM
17170,41,1002982,1001022,https://www.ers.usda.gov/amber-waves/2011/march/chinese-apple-juice-export/,Alias,,1/25/2024 9:09:31 AM
17171,41,1002983,1001023,https://www.ers.usda.gov/amber-waves/2011/march/choosing-healthy-foods/,Alias,,1/25/2024 9:09:31 AM
17172,41,1002984,1001024,https://www.ers.usda.gov/amber-waves/2011/march/contracting-expands-for-field-crops/,Alias,,1/25/2024 9:09:31 AM
17173,41,1002985,1001025,https://www.ers.usda.gov/amber-waves/2011/march/farmers-develop-strategies/,Alias,,1/25/2024 9:09:31 AM
17174,41,1002986,1001026,https://www.ers.usda.gov/amber-waves/2011/march/few-farms-participate/,Alias,,1/25/2024 9:09:31 AM
17175,41,1002987,1001027,https://www.ers.usda.gov/publications/pub-details/?pubid=40476,Alias,,1/25/2024 9:09:31 AM
17176,41,1002988,1001028,https://www.ers.usda.gov/publications/pub-details/?pubid=35827,Alias,,1/25/2024 9:09:31 AM
17177,41,1002989,1001029,https://www.ers.usda.gov/publications/pub-details/?pubid=46383,Alias,,1/25/2024 9:09:31 AM
17178,41,1000299,1000299,"African Swine Fever Shrinks Pork Production in China, Swells Demand for Imported Pork",Main,,1/25/2024 9:09:31 AM
17179,41,1002990,1001030,https://www.ers.usda.gov/publications/pub-details/?pubid=42764,Alias,,1/25/2024 9:09:31 AM
17180,41,1002991,1001031,https://www.ers.usda.gov/publications/pub-details/?pubid=84339,Alias,,1/25/2024 9:09:31 AM
17181,41,1002992,1001032,https://www.ers.usda.gov/publications/pub-details/?pubid=44474,Alias,,1/25/2024 9:09:31 AM
17182,41,1002993,1001033,https://www.ers.usda.gov/publications/pub-details/?pubid=39256,Alias,,1/25/2024 9:09:31 AM
17183,41,1002994,1001034,https://www.ers.usda.gov/publications/pub-details/?pubid=47567,Alias,,1/25/2024 9:09:31 AM
17184,41,1002995,1001035,https://www.ers.usda.gov/publications/pub-details/?pubid=42762,Alias,,1/25/2024 9:09:31 AM
17185,41,1002996,1001036,https://www.ers.usda.gov/publications/pub-details/?pubid=84335,Alias,,1/25/2024 9:09:31 AM
17186,41,1002997,1001037,https://www.ers.usda.gov/publications/pub-details/?pubid=47561,Alias,,1/25/2024 9:09:31 AM
17187,41,1002998,1001038,https://www.ers.usda.gov/publications/pub-details/?pubid=42760,Alias,,1/25/2024 9:09:31 AM
17188,41,1002999,1001039,https://www.ers.usda.gov/publications/pub-details/?pubid=42758,Alias,,1/25/2024 9:09:31 AM
17189,41,1000003,1000003,Fruit and Tree Nuts Outlook,Main,,1/25/2024 9:09:31 AM
17190,41,1000030,1000030,U.S. Farm Sector Financial Measures Show Little Variation From Prepandemic Expectations,Main,,1/25/2024 9:09:31 AM
17191,41,1000300,1000300,Beginning Farm Operators and Spouses More Likely To Work Off the Farm Than Established Counterparts,Main,,1/25/2024 9:09:31 AM
17192,41,1003000,1001040,https://www.ers.usda.gov/publications/pub-details/?pubid=46377,Alias,,1/25/2024 9:09:31 AM
17193,41,1003001,1001041,https://www.ers.usda.gov/amber-waves/2010/march/access-to-affordable-nutritious-food-is-limited-in-food-deserts/,Alias,,1/25/2024 9:09:31 AM
17194,41,1003002,1001042,https://www.ers.usda.gov/amber-waves/2010/march/americans-are-more-realistic-about-the-quality-of-their-diets/,Alias,,1/25/2024 9:09:31 AM
17195,41,1003003,1001043,https://www.ers.usda.gov/amber-waves/2010/march/birth-year-affects-demand-for-at-home-fresh-vegetables/,Alias,,1/25/2024 9:09:31 AM
17196,41,1003004,1001044,https://www.ers.usda.gov/publications/pub-details/?pubid=46137,Alias,,1/25/2024 9:09:31 AM
17197,41,1003005,1001045,https://www.ers.usda.gov/publications/pub-details/?pubid=44294,Alias,,1/25/2024 9:09:31 AM
17198,41,1003006,1001046,https://www.ers.usda.gov/publications/pub-details/?pubid=46131,Alias,,1/25/2024 9:09:31 AM
17199,41,1003007,1001047,https://www.ers.usda.gov/publications/pub-details/?pubid=42703,Alias,,1/25/2024 9:09:31 AM
17200,41,1003008,1001048,https://www.ers.usda.gov/publications/pub-details/?pubid=40466,Alias,,1/25/2024 9:09:31 AM
17201,41,1003009,1001049,https://www.ers.usda.gov/publications/pub-details/?pubid=84520,Alias,,1/25/2024 9:09:31 AM
17202,41,1000301,1000301,Consolidation in U.S. Agriculture Continues,Main,,1/25/2024 9:09:31 AM
17203,41,1003010,1001050,https://www.ers.usda.gov/publications/pub-details/?pubid=84543,Alias,,1/25/2024 9:09:31 AM
17204,41,1003011,1001051,https://www.ers.usda.gov/publications/pub-details/?pubid=44288,Alias,,1/25/2024 9:09:31 AM
17205,41,1003012,1001052,https://www.ers.usda.gov/publications/pub-details/?pubid=46114,Alias,,1/25/2024 9:09:31 AM
17206,41,1003013,1001053,https://www.ers.usda.gov/publications/pub-details/?pubid=46102,Alias,,1/25/2024 9:09:31 AM
17207,41,1003014,1001054,https://www.ers.usda.gov/publications/pub-details/?pubid=44274,Alias,,1/25/2024 9:09:31 AM
17208,41,1003015,1001055,https://www.ers.usda.gov/publications/pub-details/?pubid=46107,Alias,,1/25/2024 9:09:31 AM
17209,41,1003016,1001056,https://www.ers.usda.gov/amber-waves/2008/november/2008-farm-act-makes-it-easier-for-food-assistance-households-to-save/,Alias,,1/25/2024 9:09:31 AM
17210,41,1003017,1001057,https://www.ers.usda.gov/amber-waves/2008/november/a-pilot-program-for-us-food-aid/,Alias,,1/25/2024 9:09:31 AM
17211,41,1003018,1001058,https://www.ers.usda.gov/amber-waves/2008/november/can-low-income-americans-afford-a-healthy-diet/,Alias,,1/25/2024 9:09:31 AM
17212,41,1003019,1001059,https://www.ers.usda.gov/amber-waves/2008/november/child-health-and-well-being-differ-for-metro-and-nonmetro-low-income-households/,Alias,,1/25/2024 9:09:31 AM
17213,41,1000302,1000302,"In Recent Years, Most Expiring Land in the Conservation Reserve Program Returned to Crop Production",Main,,1/25/2024 9:09:31 AM
17214,41,1003020,1001060,https://www.ers.usda.gov/amber-waves/2008/november/conservation-program-provision-may-have-limited-impact-on-underserved-farmer-participation/,Alias,,1/25/2024 9:09:31 AM
17215,41,1003021,1001061,https://www.ers.usda.gov/amber-waves/2008/november/conservation-reserve-program-acreage-to-decline-will-benefits-also-fall/,Alias,,1/25/2024 9:09:31 AM
17216,41,1003022,1001062,https://www.ers.usda.gov/amber-waves/2008/november/data-feature/,Alias,,1/25/2024 9:09:31 AM
17217,41,1003023,1001063,https://www.ers.usda.gov/publications/pub-details/?pubid=44463,Alias,,1/25/2024 9:09:31 AM
17218,41,1003024,1001064,https://www.ers.usda.gov/publications/pub-details/?pubid=46354,Alias,,1/25/2024 9:09:31 AM
17219,41,1003025,1001065,https://www.ers.usda.gov/publications/pub-details/?pubid=46359,Alias,,1/25/2024 9:09:31 AM
17220,41,1003026,1001066,https://www.ers.usda.gov/publications/pub-details/?pubid=42756,Alias,,1/25/2024 9:09:31 AM
17221,41,1003027,1001067,https://www.ers.usda.gov/publications/pub-details/?pubid=84311,Alias,,1/25/2024 9:09:31 AM
17222,41,1003028,1001068,https://www.ers.usda.gov/publications/pub-details/?pubid=37836,Alias,,1/25/2024 9:09:31 AM
17223,41,1003029,1001069,https://www.ers.usda.gov/publications/pub-details/?pubid=46291,Alias,,1/25/2024 9:09:31 AM
17224,41,1000303,1000303,Lettuce Help: USDA data on shipments of romaine lettuce can inform foodborne illness outbreak investigations and public health advisories,Main,,1/25/2024 9:09:31 AM
17225,41,1003030,1001070,https://www.ers.usda.gov/publications/pub-details/?pubid=42754,Alias,,1/25/2024 9:09:31 AM
17226,41,1003031,1001071,https://www.ers.usda.gov/publications/pub-details/?pubid=46332,Alias,,1/25/2024 9:09:31 AM
17227,41,1003032,1001072,https://www.ers.usda.gov/publications/pub-details/?pubid=42749,Alias,,1/25/2024 9:09:31 AM
17228,41,1003033,1001073,https://www.ers.usda.gov/publications/pub-details/?pubid=44453,Alias,,1/25/2024 9:09:31 AM
17229,41,1003034,1001074,https://www.ers.usda.gov/publications/pub-details/?pubid=46309,Alias,,1/25/2024 9:09:31 AM
17230,41,1003035,1001075,https://www.ers.usda.gov/publications/pub-details/?pubid=84310,Alias,,1/25/2024 9:09:31 AM
17231,41,1003036,1001076,https://www.ers.usda.gov/amber-waves/2009/december/broiler-producers-search-for-alternatives-to-antibiotics/,Alias,,1/25/2024 9:09:31 AM
